GitCommitMessage	IsUseful	MatchedOnKeyword
expose timeseries data export (#243)- add platform method to export timeseries data directly to file- add test- add ixmp.itemtype, minimal {,jdbc}backend.{read,write}_file, tests- update docstrings and add to release notes- replace backend.export_timeseries_data with backend.write_file- roll jdbcbackend.write_gdx into jdbcbackend.write_file- roll jdbcbackend.read_gdx into jdbcbackend.read_file- document itemtype- remove ts argument from backend.{read,write}_file- update docstring- update docstring and move default to filters- fix moving default to filters- move filters to kwargs- update ixmp.jar- source diff https://github.com/iiasa/ixmp_source/compare/883bb432d4df4523290fcee7ef88813848b972b4...0cd6eb355af454e3c7d214d0e5612ea455aff9c0co-authored-by: paul natsuo kishimoto <account+github@paul.kishimoto.name>	True	
update `solve()` and documentation for messageix release version (#4)	True	
update r tests	False	
add solution and short aliases to backend.itemtype	True	
remove 'raise from' in jdbcbackend.item_set_elements- jpype exceptions do not support this syntax	False	
move call conveniences into base.backend	False	
increase timeout waiting for mock server	True	
extend describe_recursive() for lists of dict	True	
update reporting.quantity documentation	False	
reflow text in doc/tutorials.rst	False	
update dependencies.	False	
address type hint errors (#430)* adjust type hints* import mutablemapping from typing* import any from typing	False	
handle clone limitations in jdbcbackend	False	
replace deprecated `pandas.dataframe.ix[]` by `iloc[]` (#12)	False	
multiple platform-(db)-connections, message-scheme v1.1 (#88)* allow setting of log level on platform, this will fail for the moment* add release notes* updated ixmp.jar (for testing platform dynamic database compatibility)added missing property to properties filesmetadata and multi db- added idea project files to ignore- updated ixmp.jar (metadata saving optimization)clean up meta tests* add caching and update tests* fix bug with scenario merge* add explicit release note* remove db-migration files (included in jar file)* updating tests to new api* udpate test-db properties file to work with new jar file (only one db connection)* deprecate `cat` feature in `ixmp.scenario`, migrate to `message_ix.scenario`* ixmp.jar: upgrade message-scheme specifications to v1.1from ixmp_source, commit `9ddcd51d0e59be5a4ca7f0fcc7676e2c20568456`* update test database* ixmp.jar: upgrade message-scheme specifications to v1.1fix issue in auto-crlf, from commit from ixmp_source, commit`c196a71fbbb94daea9580df40d3afba834ae745e`* add 'deprecated' warning for `clone(scen)`* ixmp.jar: additional flyway migration files for timeseries index, merge conflictfrom `ixmp_source`, commit: 79587a793db3eed90f1c44ab67201b80f3ffc3f0* remove outdated flyway migration file (merged into `ixmp.jar`)* update readme* ixmp.jar: messageix v1.1, multiple db connections, imprved flyway handling with oraclefrom `ixmp_source` commit `a893d27a116dcc1bccfba4b9396c83db0f07bae8`* refactor transport tutorials notebooks to new api* remove empty cell at end of notebook* skip jupyter notebook tests on windows with py3	True	
address doc warnings	False	
remove ms_years_active from backend	False	
update release notes	False	
bulk saving for metadata and exposing documentation api (#314)* allow saving multiple metadata entries in one go* add api to set/get documentation for models/scenarios/timeseries/etc* updated ixmp.jar- source diff https://github.com/iiasa/ixmp_source/compare/923f5b9b3c283c31f5ea6deb0854548a11144599...6ec77036a0850d8ff3170f662d542a77c44c119e	True	
document scenario.from_url	False	
add attrseries.dims	False	
add pep 263 mark in core.py for unicode characters in docstrings (#117)	True	
revision of the tests and changes to code format/structure- moved test_check_year to test_utils.py.- added tmp_path to test_pd_write.- adjsuted code structure according to pep 8.	True	
simplify doc/source/conf.py per sphinx-quickstart 3.0	False	
add pytest to doc/requirements.txt (#138)	True	
add timeseries.url to docs, examples, and release notes	True	
use raw string for regex in jdbc._read_properties()	True	
correct r description in api docs	False	
isolate testscenario.test_init_par() better	False	
add py.typed	False	
updated cli doc as suggested by @khaeru	False	
escape windows paths in testgamsmodel.test_error_message()	False	
ensure cli tests are sandboxed	False	
add type hints to backend, platform, timeseries, and scenario methods	True	
remove reference to deleted ci/coveragerc in setup.cfg	True	
revise addition of temp_pathtemp_path fixture added to test_utils.py- pd_read function revised according to the changes.	True	
added docsting to ixmp.platform.units() to report it in ixmp docu	True	
consolidate definition of test data in test_feature_timeseries	True	
remove (empty) .tests.conftest	False	
expand tests of computations.product	True	
remove deprecated platform positional args for dbprops, dbtype, jvmargs	True	
add .tests.test_compat.test_message_model_dir()	False	
protect reporter 'config' key from dask scheduler	False	
fix test_reporting_cli	False	
add scenario.items() and test	False	
preserve int dtype in data_for_quantity()- previously, code converted *all* index columns to `str`; butmessage_ix returns 'year'-indexed columns as `int`.- convert only columns needing conversion, i.e. those with a specific(categorical) dtype.	True	
add s_add_par_elements to backend, jdbcbackend	True	
handle existing items with read_excel(???, init_items=true)	False	
correct git merge of scenario.__init__	True	
bump genno requirement to 1.3.0 in setup.cfg	True	
copy classifiers from message_ix to setup.cfg	True	
set reticulate_python on all platformsfor the value of this environment variable, reticulate accepts eitherthe path to a binary *or* the path to a directory containing the pythonbinary; seehttps://github.com/rstudio/reticulate/blob/d14c0f0/r/config.r#l760-l766it is not necessary to specify windows-only ".exe" suffix in the value.	True	
add test coverage dependencies to setup.py	True	
update list of reporting computations per genno 1.11	True	
remove caching from ixmp.core	False	
update io.py	False	
add #339 to release notes	True	
.gitignore more coverage-related files	False	
change clone(keep_sol=...) ??? keep_solution in r tutorial	False	
move attrseries from reporting.utils to (new) reporting.attrseries	True	
remove unused utils.pd_read, .pd_write	False	
bump message-scheme version number to 1.0 in `ixmp.jar` (#46)* updated ixmp.jar: bump message-scheme version number to 1.0from repository `ixmp_source`, commit 32749f3a6b6ed03cdd5c63efea14145554f6fcaf* add flyway migration files	True	
re-enable pytest/windows-latest-py3.6 ci job (closes #360)	False	
tidy usage of ._config in test suite	True	
add format_scenario_list to docs	True	
add ms_cat_list, _cat_get_elements, _year_first_model, _years_active	False	
don't assert zero references in test_del_ts	False	
add #374 to release notes	True	
made a note for add() method more clear and added to .gitignore the folder .idea where pycharm stores project specific settings files not relevant for committing	True	
always convert values to python float in jdbcbackend.item_get_elements	True	
override timeseries.check_out in scenario- this avoids using has_solution() on timeseries.	False	
add github actions workflow for macos-latest	True	
write empty sets after the 'ix_type_mapping' sheet in io.to_excel()	False	
add gams_version() output to show-versions utility/cli command	True	
adjust reporting.quantity.attrseries for pandas 1.0	True	
improve test coverage	False	
adjust test_timeseries_remove_all_data to use empty timeseries	True	
skip tests that segfault with pandas 1.0	False	
also quote lists of set elements in reporter.from_scenario	True	
protect test_platform_units against --verbose pytest option	False	
addresss pytest warnings with monkeypatch.setenv()	False	
update broken link in documentation	False	
avoid loading item to get indices in jdbcbackend	True	
adjust test_computationerror for python 3.6	True	
expand documentation of configuration	True	
modify tutorials and debug tests of tutorials	True	
adjust reporting to avoid scenario._element	True	
closing db connection on jdbcbackend removal- update jar (add close db handling for closed db)- add test_gc marker to setup.cfg	True	
sanitize the model "case" name (for iiasa/message-ix-models#9)	False	
hotfix pytest/pathlib2 instabilities (#131)* also add comment on when to remove the fix	True	
convert release_notes to rst; add what's new docs page	True	
extend api to support dynamic time slices (#264)- allow to add timesteps and get list of timesteps from db- add support for adding and retrieving of timeseries having subannual dimension- add python3-setuptools to test image dockerfile- add more tests- rename time to subannual in "public facing api"- adjust test to in-memory db with dynamic population- updated ixmp.jar (source diff https://github.com/iiasa/ixmp_source/compare/0cd6eb355af454e3c7d214d0e5612ea455aff9c0...10742197121eaf83c6f222f969d7e2842d0bbdde)- move adding subannual column to to_iamc_templateco-authored-by: daniel huppmann <dh@dergelbesalon.at>	True	
expand test_excel_io to cover unreadable items	True	
corrected format in tables of *python[ixmp package] section of docu	True	
streamline scenario.add_par to use only a single backend call	True	
tidy and harmonize ci/ and git configuration	False	
use sparsedataarray in tests	False	
update minimum version of genno to 1.1.0	True	
document parse_url; add xfail tests	False	
add missing comma in test_import_ts	False	
clean-up of api for timeseries and scenario constructors (#76)* refactor to `ixmp.scenario()` and `ixmp.timeseries()` as main constructor	True	
closing db connection on jdbcbackend removal	False	
check backend type in gamsmodel.run()	False	
add a todo in store_ts	False	
remove macos-specific jdk override from "pytest" ci workflow	False	
unwrap dask.core.quote()'d items for reporter.describe	True	
add test placeholders	False	
update documentation of rixmp installation and use (#305)- describe how to build the doc for windowsto me it seems the previous explanation does not work. instead, writing make html works on windows as on other os- correct rixmp installation guidecorrections to make sure it work in any case- improve installation description	True	
split .core to .core.platform, .core.scenario; adjust imports	True	
adjust r install step to un-fail macos jobs [ci]- never upgrade dependencies; avoids r attempting to download non-existent binary packages on macos. see:https://github.com/iiasa/ixmp/pull/359#issuecomment-673474748- force (re-)install of rixmp even it was cached from a prior job.	True	
remove scenario.years_active (should be in message_ix)	False	
upper-case name reporting.utils.replace_units	False	
fix old, broken links in release notes	False	
add reporting._handle_computation_error()	False	
updated ixmp.jar- source diff https://github.com/iiasa/ixmp_source/compare/290e790c272c30d7ec3572325ba33154f78f948e...883bb432d4df4523290fcee7ef88813848b972b4	False	
bump genno requirement to 1.11.0; adjust calls in reporter.from_scenario	True	
suppress java noise on windows/appveyor (#247)- debug java exceptions on windows- add appveyor caching- allow jpype to assemble the classpath- handle ixmp.jar being outside the lib/ directory- remove debugging code- appease stickler- use log.debug() in start_jvm()	True	
fix method for setting scenario metadata- update ixmp.jar and logging dependencies (source diff https://github.com/iiasa/ixmp_source/compare/78b211703d85d47271018de721c6dbc9b45dc01a...290e790c272c30d7ec3572325ba33154f78f948e)- reduce log level to debug for reading app configuration	True	
add #389 to release notes	True	
only dropna() in product, ratio computations for attrseries	True	
add a warning to docstring of .testing.jupyter.run_notebook()	True	
add 'dims' arg to reporter.add_file()	True	
rescue test_timeseries.pyin #270, this file was cleaned up and tests were collected in a class,with parametrization. shortly after, #264 was merged, which squashedthese improvements. this commit rescues the improvements and adaptsadditions since then to the same pattern.	True	
updated ixmp.jar- source diff https://github.com/iiasa/ixmp_source/compare/0f825c62879fc0600f357a5e14d19c5b90723335...62a5da51d93ced3df44cb6916fd5ee7395a71100	False	
store new path on config.save()	False	
simplify codecov invocation on travis	False	
support reporting.key.drop(true)	False	
adjust platform creation in test_integration	False	
clean-up docs after merge	False	
run gc test when passing --test-gc only skipping other tests	False	
add genno to setup.cfg / install_requires	True	
improve docs of reporting.quantity	True	
add [report] extra requirements to [tests]	True	
squash warning due to deprecated use of delete_meta() in test_meta()missed by #353 and #366	True	
narrow use of pd.series.xs() in attrseries.sel()	True	
return without exception traceback on "ixmp solve"	False	
correct r tutorial json	False	
close db log verbosity/tests- set java log level to off when python notset- set explicitly log level to info upon creating jdbc backend (make tests behavior consistent as same jvm reused and log level set for root logger there (globally))- replaced exception with log output on duplicate db closing call- silently close db for test_mp fixture when backend is destroyed- update jar (improve db closing)	True	
implement jdbcbackend.ts_get	False	
remove rixmp.legacy and associated tutorials	False	
fix typo in method name for `add-region-synonym` (#183)	True	
harmonize handling of exceptions, format strings in jdbcbackend	True	
add a test for #216	True	
add store_ts, to_iamc_layout to api docs	True	
add zenodo badge to readme	True	
correct gamsmodel logoption value when quiet=true (closes #404)	False	
set jdbc._gc_aggressive = false when running teststhis leads to a roughly 50% reduction in the time to run the test suite.	True	
ignore .pid files remaining when tests are interrupted- cf. #167	False	
satisfy isort and mypy	False	
correct travis yaml syntax for matrix builds	True	
add reporting.quantity.assert_quantity()	False	
also install genno on 'lint' ci workflow for type hints	True	
add reporting.computations.select	False	
replace f'{foo!r}' with f'{foo}'/repr(foo) (#293)	False	
adjust docstring of reporter.from_scenario()	True	
fix `clone()` across platforms (databases) (#129)	False	
add #416 to release notes	True	
include dantzig.gms as package data (#275)	False	
expand test coverage of platform.add_timeslice()	True	
adding docstrings in ixmp core (#36)* pep8* update docs* add docstrings for `read_sol_from_gdx()` and `remove_sol()`* shorten/harmonize in-function docstrings for `clear_cache()`	True	
use logger.warning, rather than .warn	False	
add pytest-benchmark to [tests] extra requirements	True	
adjust test_scenario.test_set	False	
raise runtimeerror from backend.commit()	False	
reflow comments and docstrings in ._config	False	
more standard handling of computation errors	True	
add s_init_item to backend	True	
adjust tests.backend.test_base.test_class	False	
use setuptools-scm; remove versioneer	False	
added docsting to ixmp.platform.units() to report it in ixmp docu	True	
replace .tests.reporting with genno.tests.compat.*ixmp*	False	
add region/unit parameters to export timeseries (#343)* add extra parameter regions to export_timeseries_data method* expose unit parameter* extend test reading csv with pandas* update release notes* allow to pass lists of models/scenarios to export* updated ixmp.jar- source diff https://github.com/iiasa/ixmp_source/compare/ef6772bb7476c302e7c89a90d8232ac81a5cdccb...2c3244517d6ffd6de70c896d3198d9d3a43ddfae	True	
expand test_reporter_add_product()	False	
fix log test in test_reporting_filters	False	
update jarfile to revision 8067978dec553014a3b896df2705b2dbc2e20c5d (#95)- replace jarfile (compiled with jdk8)- reverted ixmptest.script to pre-release 1.1 version	True	
remove print() in base.model.initialize_items()revision of commit by @francescolovat	True	
remove repeated definitions of data in test_feature_timeseries	True	
add a test of computationerror via jupyter	True	
add scenario.from_url	False	
remove shims scenario._jobj and ._item	False	
work around pydata/pandas-dev#39168	False	
add ixmp.testing.bool_param_id	False	
update conda itself from channel conda-forge	False	
use proxies instead of weakrefs; don't double-proxy	True	
silence warnings in timeseries.__del__	False	
strip marked py2 compatibility code	False	
test io.s_read_excel() with items on multiple sheets	False	
test_args as dict in test_feature_timeseries	False	
add sums arg to reporter.aggregate()	True	
test rixmp using 'testthat' (#135)- rename 'retixmp' ??? 'rixmp'; 'rixmp' ??? 'rixmp.legacy'- test rixmp rather than rixmp.legacy tutorials.- set dev version of rixmp to 0.1.3.9000.- add docs for adapt_to_ret and in ixmp doc.- update description version number, date, authors.- doc/: update documentation.- install.bat: update; purge unused code.- ixmp.config.config._locate(): remove r path hack- was causing test failures when installing on windows using install.bat- ixmp.utils: catch specific exception.- tests/test_r.py:- test_r_build_and_check: test 'r cmd build'.- test_r_testthat: pytest machinery to call r tests.- tutorials:- fix a typo in r_transport_scenario.ipynb- rixmp/tests/: replace tests/r_tests.r with r tests using testthat.- use library(ixmp) instead of import('ixmp') in tests.- mirror python fixtures in r to avoid database collisions.- add pr to release_notes.md.- python 2.7 compatibility throughout.- update ci infrastructure:- install irkernel for testing r notebooks.- install rixmp itself.- travis:- switch to 'language: r' to access r>3.2 (ixmp needs r>=3.3)- remove 'set -x' in before_install.- alter quoting in travis-install.sh for parameter substitution.- install r dependencies in r_libs_user to enable caching.- fix block literal syntax in .travis.yml- appveyor:- add r install from https://github.com/krlmlr/r-appveyor.- stop ci/appveyor-install.ps1 on error.- set xdg_data_home.- do not build manual on appveyor; avoids latex dependency.- workaround missing cran binaries for r 'mime' version 0.7.- disable all r tests on appveyor / python 2.7.	True	
add .github/issue_template/bug.md, referring to show_versions	True	
update on: clauses of "lint" and "pytest" ci workflows	True	
bump genno requirement to 1.6.0 in setup.cfg	True	
convert java to python exceptions in {gs}et_meta()per #296. this was missed in #353.	True	
remove pre-populated jdbc/hsql test database	False	
add files via upload (#16)	False	
use recursive extras_require in setup.cfg	False	
don't specify engine in s_write_excel(); use openpyxl in s_read_excel()	False	
raise exception when using ixmp.scenario for message_ix scenarios	True	
fix broken links to message documentation	True	
update error handling and logging- remove finally block in timeseries commit method (java)- change input validation in setstatus method (java)- fix commit in scenario class (java)- propagate exceptions from commit (java)- upgrade pytest dependency- add platform method to get current log level (remove changing log level in tests as it affects other tests log output)- updated ixmp.jar (source diff https://github.com/iiasa/ixmp_source/compare/10742197121eaf83c6f222f969d7e2842d0bbdde...923f5b9b3c283c31f5ea6deb0854548a11144599)	True	
remove .utils.partial_split(), upstreamed to genno	True	
use jpype slice code path	False	
update build badge in readme	False	
work around pallets/click#411	False	
update jdbcbackend docs	False	
fix #216	False	
remove unused utils.isstr, utils.islistable	False	
improve typing to satisfy mypy v0.790	True	
base jdbcbackend on cachingbackend	False	
move cli.solve help text into docstring	False	
